Yhdysvaltalaisketju tiettävästi myös mainitsi luottokorttiyhtiöiden kanssa käymässään puhelinkeskustelussa , että se sai murron täysin hallintaansa vasta viime sunnuntaina .	NONE
Christie aloitti Applella 1996 , jolloin hän työskenteli kaikkien digitaalisten avustajien isoäidin , lyhytikäisen Newtonin parissa , Wall Street Journal kirjoitti .	Christie
Tällä hetkellä kaikki vastaanotettu ja analysoitu telemetria on odotusten mukaista , UrtheCastin edustaja Theras Wood [ kirjoitti tiistaina ] ( http://blog.urthecast.com/updates/urthecast-cameras-successfully-installed-on-international-space-station/ ) .	Theras Wood
Ei ole varmaa , saako tehtävä jatkorahoituksen .	NONE
Älykellojen nurjaksi puoleksi on mainittu se , että ne saattavat syödä tunteja niiden kanssa toimivan älypuhelimen akkukestosta .	NONE
The Information kuuli Sonyn harkitsevan juuri sellaista luuria julkaistavaksi aikaisintaan alkaneen vuoden puolivälissä .	NONE
— Hyökkäyksiä tehdään myös bottiverkkojen kautta , mutta suurin osa viime vuoden hyökkäyksistä tehtiin reflektoimalla , Lehmuskallio sanoo .	Lehmuskallio
Tämä ei anna kuitenkaan aihetta tuudittautua turvallisuudentunteeseen , sillä haitakkeeseen on helppo lisätä uusia kohteita .	NONE
"Snowden : Väitteet venäläisten avusta "" järjettömiä """	Snowden
Tiedotteen mukaan mies on päästetty vapauteen takuita vastaan 10. maaliskuuta asti .	NONE
Venäjällä suositun yhteisöpalvelun VKontakten eronnut perustaja Pavel Durov ei aio katsoa taakseen .	Pavel Durov
Googlen etusivulla on myös lainaus olympialaisten peruskirjasta , jossa sanotaan , että urheilun harrastaminen kuuluu ihmisen perusoikeuksiin :	NONE
Asiasta kertoo israelilainen web-kehittäjä Tal Ater blogissaan .	Tal Ater
Microsoftin Office blogissa tehdään suuri numero myös OneNoten tarjoamasta mahdollisuutta käyttää eri värejä merkintöjen tekemiseen .	NONE
Tarinoihin liittyvän sovelluksen ei pitäisi alkaa jonkun toisen tarinalla .	NONE
Turkin pääministeri Recep Tayyip Erdogan jatkaa Twitterin vastaista kampanjointiaan , mikä näyttää nyt laajentuneen koskemaan myös maan perustuslakituomioistuinta .	Recep Tayyip Erdogan
Ryhmän toimia tutkineen Krebsin sivusto joutui hiljattain laajan palvelunestohyökkäyksen kohteeksi , mikä lienee liskoryhmän tekosia .	Krebsin
Keskiyön paikkeilla Suomen aikaa laukaistu Sojuz-kapseli ei pystynyt vielä toimittamaan kolmea ihmistä perille kansainväliselle avaruusasemalle .	NONE
Nasa kertoo sen Dawn-luotaimen siirtyneen lähestymisvaiheeseen vuosia kestäneellä matkallaan kohti Ceres-nimistä kääpiöplaneettaa .	NONE
– Se saattaa rajata osittain käyttäjäkuntaa , mutta ne , jotka ovat tunteneet tarvetta erityisesti tälle toiselle näytölle , eivät välttämättä sitä hintaa niin katso , Virkki kertoo .	Virkki
Työnhaku on inhottavaa ja epärehellistä puuhaa , niin hakijan kuin työnantajan puolelta .	NONE
Nyt alkaa kuitenkin näyttää paremmalta , kun yhä useampi laitevalmistaja on alkanut ottaa Lollipopin käyttöön , yli kolme kuukautta sen julkaisun jälkeen .	NONE
– Lataaminen , uudet elokuvat ja urheilu , listaa Steiber .	Steiber
Mayer arveli , että AT&T:n kalliin yksityisyysmaksun tarkoitus on nimenomaan ajaa asiakkaita pysymään seurannan piirissä .	Mayer
Maailman toiseksi suurin pc-valmistaja , amerikkalainen Hewlett-Packard palaa menneisyyteen pc-tarjonnassaan ja näyttää samalla virtuaalista keskisormea Microsoftille .	NONE
Jolla-puhelimen nettiyhteyksissä tuntuu edelleen olevan jotain hämärää .	NONE
"Mahtoiko Belfiore tarkoittaa tällä "" yhdellä tapahtumalla "" Windows 10:n suurta esittelyä tammikuun lopulla ?"	Belfiore
Lisäksi ulkopuoliset kehittäjät voinevat paikata kellon puutteita .	NONE
Todisteina Margolis listasi muun muassa Applen työpaikkailmoitukset aiheeseen liittyen , suuret satsaukset uuteen laserteknologiaan ja monen sadan miljoonan sopimuksen GT Advanced Technologiesin kanssa safiirimateriaalien toimittamiseksi .	Margolis
— Meillä on kaikki tekniset henkilöt kiinni tämän asian selvittämisessä , kertoo viestintäjohtaja Silja Nikkanen .	Silja Nikkanen
Palvelua ei ole myyty ainoastaan suoraan yksityiskäyttäjille , vaan myös operaattorien kautta .	NONE
Näistä pöksyistä kuullaan vielä : älykalsareille voitto urheilusarjassa	NONE
Sen vuoksi näyttää siltä , että Windows 8 vain pahensi asioita , Thompson sanoo .	Thompson
Nyt Lumia 535 kisaa näiden kanssa lähinnä tasavertaisesti .	NONE
Ostajana voisi toimia myös japanilainen SoftBank , joka omistaa 80 prosenttia Sprintistä ja joka on osoittanut himoitsevansa radiotaajuuksia Yhdysvaltain markkinoilla .	NONE
Petri Kairisen mukaan botnettien avulla on helppo toteuttaa hyökkäyksiä .	Petri Kairisen
Norjan armeijan tankkeja ajetaan virtuaalisilmikot päässä .	NONE
Kiinalaisten kansainväliset yhteydet kasvavat jatkuvasti ja tämä näkyy myös China Mobilen 4G-verkkovierailusopimuksissa .	NONE
Saattaa siis olla , että sivuja vastaan hyökätään kostoksi .	NONE
Jatkajien välillä pitää vaihdella koko ajan , mikä rokottaa suorituskykyä .	NONE
Mutta Katzin mukaan Neiman sai tietää murtautumisesta vasta tammikuun ensimmäisenä päivänä .	Katzin
– Mutta se ei muuta sitä tosiasiaa , että tämä on historiallista , Hyppönen tähdentää .	Hyppönen
Pohjois-Carolinan yliopiston tutkijatiimi , jota johtaa Joseph DeSimone , havaitsi , että heidän tutkimansa aine näytti hyvin samanlaiselta kuin litiumioniakuissa käytettävä elektrolyytti .	Joseph DeSimone
Eräs luovan työn tekijä tunnusti , että häntä nolotti jälkeenpäin , kun hän tajusi aloitteen sisällön , Heikki Jokinen sanoo .	Heikki Jokinen
Toiseksi gsm-r-verkon käyttö on heikentänyt kaupallisten matkaviestinverkkojen junakuuluvuutta .	NONE
Linuxille suunnitellun työpöytäympäristö KDE:n oheisohjelmistoja kehittävä Eike Hein teki hiljattain mielenkiintoisen havainnon : kymmenen Oscarin ehdokkaaksi valitun Gravity-elokuvan erikoistehosteet on tuotettu suurelta osin KDE:tä käyttävillä Linux-työasemilla .	Eike Hein
Lehmuskallion mukaan ongelmana on , että modeemeissa on usein auki palveluja julkiseen internetiin , joista modeemin omistaja ei edes tiedä ja joita ei tarvitse .	Lehmuskallion
Selainversion toiminen edellyttää , että puhelimessa on ladattuna tuorein WhatsAppin versio .	NONE
Puhelimessa on myös jo Nokian aikana tulleita ideoita , Hekkala kertoi Elisan ja Yota Devices -yhtiöiden järjestämässä tiedotustilaisuudessa .	Hekkala
Firefox-selainta kehittävä Mozilla Corporation on nimittänyt väliaikaisen toimitusjohtajan paikalle , joka vapautui , kun homoliittoja vastustanut Brendan Eich erosi .	Brendan Eich
– Sitä juuri ihmettelemme , että miten se on mahdollista , SOK:n rahoitusjohtaja Juha Ahola kertoo .	Juha Ahola
Pariskunta päästettiin vapaaksi vasta kun paikalle tuotiin kannettava tietokone , jolla voitiin tutkia Google Glassin sisältö .	NONE
Nykytyyliin tabletti on ohut .	NONE
Automaatti ilmoitti virhetilanteesta ja totesi INSERT SYSTEM DISK , eli syötä järjestelmälevy .	NONE
Lisäksi päivityksen tehokkuuden testaus ottaa oman aikansa , Lindgaard perustelee .	Lindgaard
Microsoft Security Response Centerin johtaja Chris Betz kertoo , että perinteinen Advance Notification Service -palvelu suljetaan suurelta yleisöltä .	Chris Betz
Edesmenneen Applen perustajan Steve Jobsin esimerkki lisäsi aikanaan minimaalisen palkan suosiota .	Steve Jobsin
Tuomion taustalla oli myös vanha laki Computer Fraud and Abuse Act , jonka uudistamista on vaadittu pitkään .	NONE
Michaelin mukaan Apple ja Google tavoittelevat eri kohderyhmiä .	Michaelin
Elon Muskin SpaceX:n kolmas kaupallinen tehtävä kansainväliselle avaruusasemalle saa vielä odottaa .	Elon Muskin
Esimerkkinä vaikkapa konsoliin aiottu nettipakko ja rajoitukset käytettyjen pelien myyntiin .	NONE
Windows 7 ja Windows 8 puolestaan junnasivat joulukuussa paikoillaan .	NONE
Laitteen irrottaminen ei käy käden käänteessä , sillä se on kiinnitetty kehykseen ruuvilla .	NONE
Mario ymmärtää myös puhuttuja käskyjä ja neuvoja .	Mario
Saksalaislehti oli vähän aikaa sitten julkaissut lähdekoodin Yhdysvaltain tiedusteluvirasto NSA:n haittaohjelmasta , joka paljastui Edward Snowdenin vuotamien asiakirjojen kautta .	Edward Snowdenin
Toisin kuin aiempi , tämä aukko koskee myös Windows 8- ja 8.1-käyttöjärjestelmiä .	NONE
Sim-kortin telakka on tosin laitteen heikoin kohta .	NONE
Hyökkäys , joka tapahtui Päivän ajatus -esisivun kautta , oli suunnattu talouselämän vaikuttajiin .	NONE
Kankarin 20 dollarin hintainen usb-hallintalaite kytketään tietokoneen usb-porttiin , jossa se näkyy tietokoneelle ulkoiselna näppäimistönä .	Kankarin
Asiasta kirjoittaneen [ PC Worldin ] ( http://www.pcworld.com/article/2087060/steve-wozniak-visits-xiaomi-in-china-endorses-its-product.html ) mukaan Wozniak oli ilmaisesti yritysvierailulla palkkiota vastaan .	Wozniak
Toiminto on saattanut aiheuttaa jopa putkareissun yhdelle käyttäjälle .	NONE
Elop vastasi kuitenkin muutamaan hyvinkin vaikeaan ja suorasukaiseen kysymykseen .	Elop
Yhdysvaltalaisen Target-ketjun käyttämä LVI-yritys antoi uutta tietoa elektronisesta murtautumisesta , joka johti massiiviseen tietovarkauteen Targetin järjestelmistä .	NONE
"Googlen on väitetty kehittävän myös toista televisioon kytkettävää laitetta "" Nexus TV:tä "" , joka kilpailisi Apple TV:n kanssa ."	NONE
Ollila on julkisuuskuvastaan tarkka , minkä kohu kapeista hartioista aikoinaan osoitti .	Ollila
Windows 10:n kokeiluversio on saatavilla Lumia 630 , 635 , 636 , 638 , 730 ja 830 -älypuhelimille .	NONE
— Kaikki tietävät , että Irakia vastaan kohdistetun Stuxnet-haittaohjelman takana oli Yhdysvallat , mutta ei sitäkään ei ole pitävästi todistettu , Hyppönen sanoo .	Hyppönen
Massiivisen verkkokatastrofin taustalla häärinyt it-yhtiö saa kenkää Barack Obaman hallitukselta .	Barack Obaman
Ddr3-muistia laitteessa on kaksi gigatavua .	NONE
– Tabletit saapuvat myyntiin melko samaan aikaan Ubuntu-älypuhelimien kanssa vuoden kolmannella neljänneksellä , Shuttleworth kertoo MWL TV:n haastattelussa .	Shuttleworth
Nokia ilmoitti nimittäneensä Hans-Jürgen Billin henkilöstöjohtajaksi , Barry Frenchin markkinoinnista ja yhteiskuntasuhteista vastaavaksi johtajaksi ja Maria Varsellonan lakiasiainjohtajaksi .	Hans-Jürgen Billin, Barry Frenchin, Maria Varsellonan
Samsungin kaikki uudet älytelevisiot käyttävät sen omaa Tizen-käyttöjärjestelmää ja ne kytkeytyvät automaattisesti yhtiön mobiililaitteisiin .	NONE
Mietinnön mukaan muutostarpeet lainsäädännössä koskevat vaaran aiheuttamista tietojenkäsittelylle , vahingontekoa , viestintäsalaisuuden loukkausta , tietojärjestelmän häirintää ja tietomurtoa .	NONE
Microsoftin mukaan Windows 10:een voi päivittää maksutta vuoden ajan sen ilmestymisestä .	NONE
Aptoiden valikoimasta löystyvät muun muassa Youtube ja Netflix , Clash of Clans ja Sport Tracker , jotka puuttuvat Yandexista .	NONE
Niin tai näin , Marriottin hanke on kerännyt runsaasti vastustajia , joiden joukossa ovat muun muassa teknologia-alan raskassarjalaiset Google ja Microsoft .	NONE
Piilaakson jättiyritysten rekrytointikartellijutussa neuvottelema uusi sopimus maksaa niille 90 miljoonaa dollaria enemmän kuin edellinen , oikeuden hylkäämä sopimus .	NONE
Sovelluskehittäjä on hyvin pettynyt .	NONE
Kalifornialainen startup Eero on voinut löytää oivan markkinaraon esimerkiksi Belkinin tai D-Linkin hallitsemilta reititinmarkkinoilta .	NONE
Hinta asetettiin tammikuussa , mutta se ei tyydyttänyt aktivisteja , jotka vaativat sakkoja tai vähintään raskaita käyttömaksuja työmatkabusseille .	NONE
Kirjeissä sanotaan , että ZeniMaxilla työskennellyt ja Oculusiin viime elokuussa liittynyt John Carmack vei mukanaan luvatta teknologiaa , joka auttoi Oculusia nousemaan teknologia-alan raskaaseen sarjaan alle kahdessa vuodessa .	John Carmack
> WP continues to come to even lower price points w Lumia 435 & 532 .	NONE
Oikusta , kateudesta , tietämättömyydestä , kilpailusyistä , kostosta , mistä tahansa syystä tai ihan ilman mitään syytä , telealan lakimies Marvin Ammori ennakoi päätöstä Los Angeles Timesin mukaan .	Marvin Ammori
Samsungin Galaxy S5 ja Trand Plus jyräävät myyntilistoilla .	NONE
Siksi on epäselvää , onko miljoona kappaletta verrannollinen viime kevään lukeman kanssa .	NONE
Se on saanut rahoitusta muun muassa Alibaban perustajan Jack Ma'n sijoitusyhtiöltä .	Jack Ma'n
Applen edesmennyt pääjohtaja Steve Jobs esitteli laitteen Macworld Conference Expossa San Franciscossa .	Steve Jobs
Microsoftin Terry Myersonin ilmoitus jätti kuitenkin paljon spekuloitavaa .	Terry Myersonin
Mutta annetaan Figman johtoryhmän puheenjohtajan Antero Paljakan antaa oma arvionsa päättyneestä pelivuodesta .	Antero Paljakan
Rovion mukaan kuva ehti olla näkyvillä vain muutaman minuutin .	NONE
Yli kymmenen tuntia myöhemmin luukku avattiin uudestaan , koska mistään ammoniakista ei ollut merkkejä .	NONE
Eich lupaa myös työskennellä hlbt-yhteisöjen kanssa oppiakseen , missä asioissa Mozilla on onnistunut ja missä ei .	Eich
Vaikka DNA ei asiaa suoraan sanokaan , lienee turvallista sanoa monen iPhonen oston vähintään lykkääntyneen saatavuusongelmien vuoksi .	NONE
Hänen nimissään on melkein sata patenttia , ja jonossa on lisäksi 31 patenttihakemusta .	NONE
Applen iPhonen käyttöjärjestelmän luojiin kuuluva Greg Christie , joka on vetänyt yhtiön inhmillisen käyttöliittymän tiimiä , jättää Applen .	Greg Christie
Sen sijaan kyseessä on myös epätoivoinen teko .	NONE
Yrityksen kansainvälisistä operaatioista vastaava entinen googlelainen Hugo Barra lupaa samaa lähestymistapaa myös jenkkimarkkinoille .	Hugo Barra
Se onnistui laskeutumaan komeetalle , joskin ei suunnitellulla tavalla ja lakkasi pian toimimasta auringonvalon puutteessa .	NONE
Jokisen mukaan vastaava päätös on aikaisemmin jo tehty Kanadassa .	Jokisen
Yhdysvaltalainen tietoturvatoimittaja Brian Krebs on usein paljastanut epäiltyjä verkkorikollisia nimineen kaikkineen verkko-osoitteessaan KrebsOnSecurity.com .	Brian Krebs
Apple ei päästä Softcardia iOS-laitteisiin , sillä se kilpailee Apple Payn kanssa .	NONE
Internetin teknologisen syntypaikan ovet on nyt avattu suurelle yleisölle .	NONE
F-Securen kommentoi uutuutta ennakkotietojen perusteella .	NONE
Nokian puhelimien faniksi tunnustautunut toimittaja ei fanittanut vanhaa omenaa .	NONE
8. Grand Theft Auto V ( Take 2 )	NONE
"Vankilasta juuri vapautunut hakkeri tai joidenkin mielestä pahantahtoinen krakkeri Andrew "" Weev "" Auernheimer teki kalterien takana ilmeisesti muutakin kuin antoi vankilan henkilökunnan kuulla kunniansa ennen joutumistaan ( toistuvasti ) eristysselliin ."	"Andrew "" Weev "" Auernheimer"
Monet kuitenkin huomauttavat , ettei asiassa ole mitään uutta , sillä puhekomentoja ymmärtävän television on pakko kuunnella mitä käyttäjä sanoo .	NONE
Venäläinen tietoturvayhtiö Kaspersky Lab verta si lähdekoodia Reginin koodiin ja huomasi koodin olevan identtinen .	NONE
Jatkossa F-Secure aikoo keskittyä entistäkin tiiviimmin pääliiketoimintaansa .	NONE
Kaikki katsojat eivät tyydy sisällön rajoituksiin , kun kyse on ulkomaisten ohjelmien katselusta .	NONE
Taloussanomille asiaa kommentoi myös Applen muotoilun historiaan perehtynyt teollinen muotoilija Johanna Arkio :	Johanna Arkio
Tutkijoiden mukaan tekniikka on sinettejä turvallisempi , sillä sinetit ovat vaihdettavissa uusiin .	NONE
Todisteita Pohjois-Korean syyllisyydestä on annettu tipoittain julkisuuteen , mutta kaikkia ne tuskin vakuuttavat .	NONE
Krebs kertoi kummastakin tapauksesta jo viime vuoden puolella .	Krebs
Vika oli DNA:n mukaan Facebook-palvelun päässä , mutta se ei koskenut muita Suomen operaattoreita .	NONE
Comeyn mukaan hyökkääjät , jotka käyttivät itsestään nimeä Guardians of Peace , unohtivat välillä piilottaa alkuperänsä .	Comeyn
Windows Azuren toimitusjohtaja Steven Martin mainitsee , että vaikka hinta on todella tärkeä tekijä valinnoissa ja päätöksissä , valintoihin vaikuttavat myös palveluiden suorituskyky , luotettavuus ja skaalautuvuus .	Steven Martin
Yksi puolustusvoimien tiedustelussa työskentelevä henkilö jopa kuvaili yksityiskohtaisesti , miten Snowden voitaisiin myrkyttää tämän palatessa ruokaostoksilta .	Snowden
Maailman suurin matkapuhelinvalmistaja Samsung harkitsee jälleen Windows Phone -älypuhelimia , Korea Times kirjoitti .	NONE
Smith ehdotti myös USA:n ja EU:n välistä sopimusta siitä , että nämä eivät urkkisi tietoja toistensa alueelta internet-yhtiöitä välineenä käyttäen .	Smith
Googlen yhteisöpalvelu GooglePlussasta näyttää tulevan GoogleMiinus .	NONE
""" Olet niin kovis , tapoit Nokian "" — Elop joutui tiukan paikan eteen"	Elop
Syyrian hallitusta ja presidentti Bašar al-Assadia tukeva ryhmä on tullut tunnetuksi verkkoiskuistaan muun muassa Microsoftin sekä useiden kansainvälisten tiedotusvälineiden verkkosivuille .	Bašar al-Assadia
Uuden haittaohjelman toimintaperiaate on pääpiirteittäin sama kuin Cryptolockerin : Se salakirjoittaa käyttäjän henkilökohtaiset tiedostot ja vaatii lunnaita .	NONE
Snowden sanoi Venäjällä kuvatussa haastattelussa myös , ettei hänellä ole enää hallussaan NSA:n dokumentteja tai tietoja virastosta .	Snowden
Kumpaakaan näkymää ei ole tavallisessa Android-puhelimessa .	NONE
Kahden miamilaisen kantajan mielestä Apple petkuttaa asiakkaitaan kahdella tavalla iOS 8:ssa .	NONE
Marko Ahtisaari siirtyy Nokialta huippuyliopistoon	Marko Ahtisaari
"Louhento vastasi Digitodaylle lyhyesti , ettei hän "" lähde millään lailla kommentoimaan "" asiaa toistaiseksi ."	Louhento
Turhia viestejä voi estää valitsemalla asetuksista , ketkä saavat lähettää Snaps-kuvaviestejä .	NONE
Jotakin kannen tukikalustoa pitää vaihtaa ...	NONE
Moni tietoturva-asiantuntija on suhtautunut skeptisesti Pohjois-Korean osallisuuteen .	NONE
Musk on Solar Cityn hallituksen puheenjohtaja .	Musk
Stenmark tulee yrityksen sisältä , jossa hän on toiminut muun muassa vt. lakiasiainjohtajana syksyllä 2013 .	Stenmark
Tulanen yliopiston professori Glynn Lunney esittää uudessa tutkimuksessaan , että tästä huolimatta uuden hittimusiikin julkaisujen määrä on kasvanut .	Glynn Lunney
